study_id,id,Group,Trial,Condition,Salience,Direction,TrialDirection,Level,Change,Accuracy,Confidence,Arousal,flag_zero_variance,exclusion_reason
4,10246,Visual,7,highSalienceDec,High,Slower,Slower,1.270097781,1.270097781,0,4,5,FALSE,included
4,10246,Visual,8,highSalienceDec,High,NoChange,Slower,1.3372691,0,1,6,5,FALSE,included
4,10246,Visual,9,highSalienceDec,High,Slower,Slower,1.308747025,1.308747025,0,5,4,FALSE,included
4,10246,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,5,5,FALSE,included
4,10246,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,1,4,4,FALSE,included
4,10246,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.194847948,-0.194847948,0,5,5,FALSE,included
4,10246,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.370126814,-0.370126814,1,5,4,FALSE,included
4,10246,Visual,4,lowSalienceAcc,Low,Faster,Faster,0.306922398,-0.306922398,1,5,4,FALSE,included
4,10246,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.263654541,-0.263654541,1,5,4,FALSE,included
4,10246,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.228700435,-0.228700435,1,5,5,FALSE,included
4,10246,Visual,7,lowSalienceAcc,Low,NoChange,Faster,0.201074681,0,0,5,5,FALSE,included
4,10246,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.26260944,-0.26260944,1,4,4,FALSE,included
4,10246,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.239872978,-0.239872978,0,5,4,FALSE,included
4,10246,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,5,4,FALSE,included
4,10246,Visual,1,lowSalienceDec,Low,NoChange,Slower,0.660005904,0,1,2,4,FALSE,included
4,10246,Visual,2,lowSalienceDec,Low,NoChange,Slower,0.581129105,0,0,4,4,FALSE,included
4,10246,Visual,3,lowSalienceDec,Low,Slower,Slower,0.735375071,0.735375071,0,3,4,FALSE,included
4,10246,Visual,4,lowSalienceDec,Low,NoChange,Slower,0.882435715,0,0,3,5,FALSE,included
4,10246,Visual,5,lowSalienceDec,Low,NoChange,Slower,1.022526101,0,0,5,4,FALSE,included
4,10246,Visual,6,lowSalienceDec,Low,NoChange,Slower,1.128710212,0,0,4,4,FALSE,included
4,10246,Visual,7,lowSalienceDec,Low,Slower,Slower,1.244259487,1.244259487,0,4,5,FALSE,included
4,10246,Visual,8,lowSalienceDec,Low,Slower,Slower,1.343223801,1.343223801,0,3,4,FALSE,included
4,10246,Visual,9,lowSalienceDec,Low,NoChange,Slower,1.435133769,0,0,4,3,FALSE,included
4,10246,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,0,5,6,FALSE,included
4,10246,Visual,1,highSalienceAcc,High,Faster,Faster,0.660005904,-0.660005904,0,4,5,FALSE,included
4,10246,Visual,2,highSalienceAcc,High,Faster,Faster,0.832034786,-0.832034786,1,4,5,FALSE,included
4,10246,Visual,3,highSalienceAcc,High,Faster,Faster,0.774819838,-0.774819838,1,5,5,FALSE,included
4,10246,Visual,4,highSalienceAcc,High,Faster,Faster,0.726628851,-0.726628851,1,4,4,FALSE,included
4,10246,Visual,5,highSalienceAcc,High,NoChange,Faster,0.691187341,0,0,4,5,FALSE,included
4,10246,Visual,6,highSalienceAcc,High,Faster,Faster,0.770331413,-0.770331413,1,5,4,FALSE,included
4,10246,Visual,7,highSalienceAcc,High,Faster,Faster,0.739917128,-0.739917128,0,5,4,FALSE,included
4,10246,Visual,8,highSalienceAcc,High,Faster,Faster,0.803414093,-0.803414093,1,5,5,FALSE,included
4,10246,Visual,9,highSalienceAcc,High,NoChange,Faster,0.778680804,0,0,5,4,FALSE,included
4,10261,Visual,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,0,5,6,FALSE,included
4,10261,Visual,1,lowSalienceDec,Low,Slower,Slower,0.660005904,0.660005904,0,6,6,FALSE,included
4,10261,Visual,2,lowSalienceDec,Low,Slower,Slower,0.832034786,0.832034786,1,6,6,FALSE,included
4,10261,Visual,3,lowSalienceDec,Low,Slower,Slower,0.774819838,0.774819838,0,6,6,FALSE,included
4,10261,Visual,4,lowSalienceDec,Low,Slower,Slower,0.876436221,0.876436221,1,5,6,FALSE,included
4,10261,Visual,5,lowSalienceDec,Low,Slower,Slower,0.835908566,0.835908566,1,5,6,FALSE,included
4,10261,Visual,6,lowSalienceDec,Low,Slower,Slower,0.804207668,0.804207668,1,6,6,FALSE,included
4,10261,Visual,7,lowSalienceDec,Low,NoChange,Slower,0.778470656,0,0,4,6,FALSE,included
4,10261,Visual,8,lowSalienceDec,Low,Slower,Slower,0.840260172,0.840260172,0,4,6,FALSE,included
4,10261,Visual,9,lowSalienceDec,Low,Slower,Slower,0.901660635,0.901660635,0,3,6,FALSE,included
4,10261,Visual,0,highSalienceDec,High,NoChange,Slower,0.422912,0,0,4,6,FALSE,included
4,10261,Visual,1,highSalienceDec,High,Slower,Slower,0.660005904,0.660005904,0,5,6,FALSE,included
4,10261,Visual,2,highSalienceDec,High,NoChange,Slower,0.832034786,0,0,6,6,FALSE,included
4,10261,Visual,3,highSalienceDec,High,Slower,Slower,0.985363041,0.985363041,1,3,6,FALSE,included
4,10261,Visual,4,highSalienceDec,High,Slower,Slower,0.936777474,0.936777474,1,4,6,FALSE,included
4,10261,Visual,5,highSalienceDec,High,Slower,Slower,0.89827887,0.89827887,0,4,6,FALSE,included
4,10261,Visual,6,highSalienceDec,High,Slower,Slower,0.978767896,0.978767896,0,4,6,FALSE,included
4,10261,Visual,7,highSalienceDec,High,Slower,Slower,1.067900779,1.067900779,0,4,6,FALSE,included
4,10261,Visual,8,highSalienceDec,High,Slower,Slower,1.146378986,1.146378986,1,4,6,FALSE,included
4,10261,Visual,9,highSalienceDec,High,Slower,Slower,1.111919792,1.111919792,0,4,6,FALSE,included
4,10261,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,10261,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,1,6,6,FALSE,included
4,10261,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.194847948,-0.194847948,0,5,6,FALSE,included
4,10261,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.370126814,-0.370126814,0,6,6,FALSE,included
4,10261,Visual,4,lowSalienceAcc,Low,NoChange,Faster,0.523699206,0,1,6,6,FALSE,included
4,10261,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.451237533,-0.451237533,0,6,6,FALSE,included
4,10261,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.5792434,-0.5792434,1,6,6,FALSE,included
4,10261,Visual,7,lowSalienceAcc,Low,NoChange,Faster,0.526271027,0,1,5,6,FALSE,included
4,10261,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.489835666,-0.489835666,1,5,6,FALSE,included
4,10261,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.462835068,-0.462835068,0,2,6,FALSE,included
4,10261,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,4,6,FALSE,included
4,10261,Visual,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,0,5,6,FALSE,included
4,10261,Visual,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,0,3,6,FALSE,included
4,10261,Visual,3,highSalienceAcc,High,Faster,Faster,0.695548754,-0.695548754,0,3,5,FALSE,included
4,10261,Visual,4,highSalienceAcc,High,Faster,Faster,0.863288164,-0.863288164,1,6,6,FALSE,included
4,10261,Visual,5,highSalienceAcc,High,Faster,Faster,0.803497186,-0.803497186,1,6,6,FALSE,included
4,10261,Visual,6,highSalienceAcc,High,Faster,Faster,0.759011326,-0.759011326,1,6,6,FALSE,included
4,10261,Visual,7,highSalienceAcc,High,Faster,Faster,0.723215992,-0.723215992,1,6,6,FALSE,included
4,10261,Visual,8,highSalienceAcc,High,Faster,Faster,0.691375232,-0.691375232,1,6,6,FALSE,included
4,10261,Visual,9,highSalienceAcc,High,NoChange,Faster,0.666095774,0,1,2,5,FALSE,included
4,10270,Visual,0,highSalienceAcc,High,NoChange,Faster,0.422912,0,0,4,3,FALSE,included
4,10270,Visual,1,highSalienceAcc,High,Faster,Faster,0.660005904,-0.660005904,1,6,4,FALSE,included
4,10270,Visual,2,highSalienceAcc,High,Faster,Faster,0.581129105,-0.581129105,1,3,3,FALSE,included
4,10270,Visual,3,highSalienceAcc,High,Faster,Faster,0.525950165,-0.525950165,1,5,3,FALSE,included
4,10270,Visual,4,highSalienceAcc,High,Faster,Faster,0.483625193,-0.483625193,1,5,4,FALSE,included
4,10270,Visual,5,highSalienceAcc,High,Faster,Faster,0.44767754,-0.44767754,1,5,4,FALSE,included
4,10270,Visual,6,highSalienceAcc,High,Faster,Faster,0.414991024,-0.414991024,1,5,4,FALSE,included
4,10270,Visual,7,highSalienceAcc,High,Faster,Faster,0.381344836,-0.381344836,1,5,4,FALSE,included
4,10270,Visual,8,highSalienceAcc,High,Faster,Faster,0.351565013,-0.351565013,0,4,4,FALSE,included
4,10270,Visual,9,highSalienceAcc,High,Faster,Faster,0.421470207,-0.421470207,1,5,4,FALSE,included
4,10270,Visual,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,0,4,4,FALSE,included
4,10270,Visual,1,lowSalienceDec,Low,Slower,Slower,0.660005904,0.660005904,1,5,4,FALSE,included
4,10270,Visual,2,lowSalienceDec,Low,Slower,Slower,0.581129105,0.581129105,1,5,4,FALSE,included
4,10270,Visual,3,lowSalienceDec,Low,Slower,Slower,0.525950165,0.525950165,1,5,4,FALSE,included
4,10270,Visual,4,lowSalienceDec,Low,Slower,Slower,0.483625193,0.483625193,1,4,4,FALSE,included
4,10270,Visual,5,lowSalienceDec,Low,Slower,Slower,0.44767754,0.44767754,0,4,4,FALSE,included
4,10270,Visual,6,lowSalienceDec,Low,Slower,Slower,0.525898126,0.525898126,1,4,4,FALSE,included
4,10270,Visual,7,lowSalienceDec,Low,Slower,Slower,0.499721555,0.499721555,1,5,4,FALSE,included
4,10270,Visual,8,lowSalienceDec,Low,Slower,Slower,0.478696373,0.478696373,0,4,4,FALSE,included
4,10270,Visual,9,lowSalienceDec,Low,Slower,Slower,0.532065006,0.532065006,0,4,4,FALSE,included
4,10270,Visual,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,4,4,FALSE,included
4,10270,Visual,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,0,4,4,FALSE,included
4,10270,Visual,2,highSalienceDec,High,Slower,Slower,0.513886737,0.513886737,0,4,4,FALSE,included
4,10270,Visual,3,highSalienceDec,High,Slower,Slower,0.695548754,0.695548754,1,4,4,FALSE,included
4,10270,Visual,4,highSalienceDec,High,NoChange,Slower,0.627749276,0,0,5,4,FALSE,included
4,10270,Visual,5,highSalienceDec,High,Slower,Slower,0.768756694,0.768756694,1,5,4,FALSE,included
4,10270,Visual,6,highSalienceDec,High,Slower,Slower,0.716545742,0.716545742,1,5,4,FALSE,included
4,10270,Visual,7,highSalienceDec,High,Slower,Slower,0.67763558,0.67763558,1,4,4,FALSE,included
4,10270,Visual,8,highSalienceDec,High,Slower,Slower,0.648556348,0.648556348,0,4,4,FALSE,included
4,10270,Visual,9,highSalienceDec,High,Slower,Slower,0.710888601,0.710888601,0,3,3,FALSE,included
4,10270,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,0,4,4,FALSE,included
4,10270,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,4,4,FALSE,included
4,10270,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.581129105,-0.581129105,1,5,4,FALSE,included
4,10270,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.525950165,-0.525950165,1,5,4,FALSE,included
4,10270,Visual,4,lowSalienceAcc,Low,NoChange,Faster,0.483625193,0,0,5,4,FALSE,included
4,10270,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.579436274,-0.579436274,1,5,4,FALSE,included
4,10270,Visual,6,lowSalienceAcc,Low,NoChange,Faster,0.547152985,0,1,4,4,FALSE,included
4,10270,Visual,7,lowSalienceAcc,Low,Faster,Faster,0.522570082,-0.522570082,1,5,4,FALSE,included
4,10270,Visual,8,lowSalienceAcc,Low,Faster,Faster,0.498875783,-0.498875783,0,4,4,FALSE,included
4,10270,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.546663204,-0.546663204,0,4,4,FALSE,included
4,10285,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,5,4,FALSE,included
4,10285,Breath,1,highSalienceAcc,High,NoChange,Faster,0.290866253,0,0,4,4,FALSE,included
4,10285,Breath,2,highSalienceAcc,High,Faster,Faster,0.513886737,-0.513886737,1,6,4,FALSE,included
4,10285,Breath,3,highSalienceAcc,High,Faster,Faster,0.435497046,-0.435497046,1,4,4,FALSE,included
4,10285,Breath,4,highSalienceAcc,High,Faster,Faster,0.384343212,-0.384343212,1,3,3,FALSE,included
4,10285,Breath,5,highSalienceAcc,High,NoChange,Faster,0.345862035,0,1,5,4,FALSE,included
4,10285,Breath,6,highSalienceAcc,High,Faster,Faster,0.314160845,-0.314160845,1,5,4,FALSE,included
4,10285,Breath,7,highSalienceAcc,High,Faster,Faster,0.283079303,-0.283079303,0,4,4,FALSE,included
4,10285,Breath,8,highSalienceAcc,High,Faster,Faster,0.352180978,-0.352180978,1,4,4,FALSE,included
4,10285,Breath,9,highSalienceAcc,High,Faster,Faster,0.331453757,-0.331453757,0,4,3,FALSE,included
4,10285,Breath,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,1,2,4,FALSE,included
4,10285,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.290866253,-0.290866253,0,5,4,FALSE,included
4,10285,Breath,2,lowSalienceAcc,Low,NoChange,Faster,0.513886737,0,0,5,4,FALSE,included
4,10285,Breath,3,lowSalienceAcc,Low,Faster,Faster,0.695548754,-0.695548754,1,6,4,FALSE,included
4,10285,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.627749276,-0.627749276,1,5,4,FALSE,included
4,10285,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.580157228,-0.580157228,1,5,4,FALSE,included
4,10285,Breath,6,lowSalienceAcc,Low,NoChange,Faster,0.543318751,0,0,5,4,FALSE,included
4,10285,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.623158,-0.623158,1,6,5,FALSE,included
4,10285,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.59135413,-0.59135413,0,4,4,FALSE,included
4,10285,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.656825798,-0.656825798,1,6,4,FALSE,included
4,10285,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,5,4,FALSE,included
4,10285,Breath,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,0,5,4,FALSE,included
4,10285,Breath,2,lowSalienceDec,Low,Slower,Slower,0.513886737,0.513886737,1,6,5,FALSE,included
4,10285,Breath,3,lowSalienceDec,Low,Slower,Slower,0.435497046,0.435497046,1,5,3,FALSE,included
4,10285,Breath,4,lowSalienceDec,Low,NoChange,Slower,0.384343212,0,1,5,4,FALSE,included
4,10285,Breath,5,lowSalienceDec,Low,Slower,Slower,0.345862035,0.345862035,1,5,4,FALSE,included
4,10285,Breath,6,lowSalienceDec,Low,Slower,Slower,0.314160845,0.314160845,1,4,3,FALSE,included
4,10285,Breath,7,lowSalienceDec,Low,Slower,Slower,0.283079303,0.283079303,0,5,3,FALSE,included
4,10285,Breath,8,lowSalienceDec,Low,Slower,Slower,0.352180978,0.352180978,1,4,3,FALSE,included
4,10285,Breath,9,lowSalienceDec,Low,Slower,Slower,0.331453757,0.331453757,0,3,3,FALSE,included
4,10285,Breath,0,highSalienceDec,High,NoChange,Slower,0.422912,0,1,5,4,FALSE,included
4,10285,Breath,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,0,3,3,FALSE,included
4,10285,Breath,2,highSalienceDec,High,Slower,Slower,0.513886737,0.513886737,1,3,3,FALSE,included
4,10285,Breath,3,highSalienceDec,High,NoChange,Slower,0.435497046,0,1,4,2,FALSE,included
4,10285,Breath,4,highSalienceDec,High,Slower,Slower,0.384343212,0.384343212,1,5,3,FALSE,included
4,10285,Breath,5,highSalienceDec,High,Slower,Slower,0.345862035,0.345862035,1,4,2,FALSE,included
4,10285,Breath,6,highSalienceDec,High,Slower,Slower,0.314160845,0.314160845,0,3,3,FALSE,included
4,10285,Breath,7,highSalienceDec,High,Slower,Slower,0.378862754,0.378862754,1,5,3,FALSE,included
4,10285,Breath,8,highSalienceDec,High,Slower,Slower,0.355402219,0.355402219,0,4,3,FALSE,included
4,10285,Breath,9,highSalienceDec,High,Slower,Slower,0.403492784,0.403492784,1,4,3,FALSE,included
4,10348,Visual,0,highSalienceDec,High,NoChange,Slower,0.422912,0,1,4,5,FALSE,included
4,10348,Visual,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,1,5,5,FALSE,included
4,10348,Visual,2,highSalienceDec,High,NoChange,Slower,0.194847948,0,1,6,5,FALSE,included
4,10348,Visual,3,highSalienceDec,High,Slower,Slower,0.115692875,0.115692875,0,4,4,FALSE,included
4,10348,Visual,4,highSalienceDec,High,Slower,Slower,0.254200718,0.254200718,0,4,5,FALSE,included
4,10348,Visual,5,highSalienceDec,High,Slower,Slower,0.380480619,0.380480619,1,5,5,FALSE,included
4,10348,Visual,6,highSalienceDec,High,Slower,Slower,0.32876206,0.32876206,1,5,5,FALSE,included
4,10348,Visual,7,highSalienceDec,High,Slower,Slower,0.293248617,0.293248617,1,3,5,FALSE,included
4,10348,Visual,8,highSalienceDec,High,Slower,Slower,0.266989295,0.266989295,0,5,5,FALSE,included
4,10348,Visual,9,highSalienceDec,High,Slower,Slower,0.318711805,0.318711805,0,5,5,FALSE,included
4,10348,Visual,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,5,5,FALSE,included
4,10348,Visual,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,1,5,5,FALSE,included
4,10348,Visual,2,highSalienceAcc,High,NoChange,Faster,0.194847948,0,1,5,5,FALSE,included
4,10348,Visual,3,highSalienceAcc,High,Faster,Faster,0.115692875,-0.115692875,0,4,5,FALSE,included
4,10348,Visual,4,highSalienceAcc,High,Faster,Faster,0.254200718,-0.254200718,1,5,5,FALSE,included
4,10348,Visual,5,highSalienceAcc,High,Faster,Faster,0.205495959,-0.205495959,0,5,5,FALSE,included
4,10348,Visual,6,highSalienceAcc,High,Faster,Faster,0.296477447,-0.296477447,0,5,5,FALSE,included
4,10348,Visual,7,highSalienceAcc,High,Faster,Faster,0.407095169,-0.407095169,1,6,6,FALSE,included
4,10348,Visual,8,highSalienceAcc,High,Faster,Faster,0.356223528,-0.356223528,0,5,5,FALSE,included
4,10348,Visual,9,highSalienceAcc,High,NoChange,Faster,0.447184729,0,1,5,5,FALSE,included
4,10348,Visual,0,lowSalienceAcc,Low,Faster,Faster,0.422912,-0.422912,0,5,5,FALSE,included
4,10348,Visual,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,5,5,FALSE,included
4,10348,Visual,2,lowSalienceAcc,Low,Faster,Faster,0.581129105,-0.581129105,1,5,5,FALSE,included
4,10348,Visual,3,lowSalienceAcc,Low,Faster,Faster,0.525950165,-0.525950165,1,5,5,FALSE,included
4,10348,Visual,4,lowSalienceAcc,Low,Faster,Faster,0.483625193,-0.483625193,0,5,5,FALSE,included
4,10348,Visual,5,lowSalienceAcc,Low,Faster,Faster,0.579436274,-0.579436274,1,5,5,FALSE,included
4,10348,Visual,6,lowSalienceAcc,Low,Faster,Faster,0.547152985,-0.547152985,1,5,5,FALSE,included
4,10348,Visual,7,lowSalienceAcc,Low,NoChange,Faster,0.522570082,0,1,4,5,FALSE,included
4,10348,Visual,8,lowSalienceAcc,Low,NoChange,Faster,0.498875783,0,0,5,5,FALSE,included
4,10348,Visual,9,lowSalienceAcc,Low,Faster,Faster,0.546663204,-0.546663204,1,4,5,FALSE,included
4,10348,Visual,0,lowSalienceDec,Low,NoChange,Slower,0.422912,0,0,5,5,FALSE,included
4,10348,Visual,1,lowSalienceDec,Low,Slower,Slower,0.660005904,0.660005904,0,4,5,FALSE,included
4,10348,Visual,2,lowSalienceDec,Low,Slower,Slower,0.832034786,0.832034786,1,4,4,FALSE,included
4,10348,Visual,3,lowSalienceDec,Low,NoChange,Slower,0.774819838,0,0,4,4,FALSE,included
4,10348,Visual,4,lowSalienceDec,Low,Slower,Slower,0.876436221,0.876436221,1,5,3,FALSE,included
4,10348,Visual,5,lowSalienceDec,Low,Slower,Slower,0.835908566,0.835908566,1,4,3,FALSE,included
4,10348,Visual,6,lowSalienceDec,Low,Slower,Slower,0.804207668,0.804207668,0,4,4,FALSE,included
4,10348,Visual,7,lowSalienceDec,Low,Slower,Slower,0.869377058,0.869377058,1,5,5,FALSE,included
4,10348,Visual,8,lowSalienceDec,Low,Slower,Slower,0.841023801,0.841023801,0,4,4,FALSE,included
4,10348,Visual,9,lowSalienceDec,Low,Slower,Slower,0.899507516,0.899507516,1,4,4,FALSE,included
4,10372,Breath,0,lowSalienceDec,Low,Slower,Slower,0.422912,0.422912,1,6,6,FALSE,included
4,10372,Breath,1,lowSalienceDec,Low,Slower,Slower,0.290866253,0.290866253,0,6,3,FALSE,included
4,10372,Breath,2,lowSalienceDec,Low,Slower,Slower,0.513886737,0.513886737,0,6,5,FALSE,included
4,10372,Breath,3,lowSalienceDec,Low,Slower,Slower,0.695548754,0.695548754,1,6,6,FALSE,included
4,10372,Breath,4,lowSalienceDec,Low,Slower,Slower,0.627749276,0.627749276,1,6,6,FALSE,included
4,10372,Breath,5,lowSalienceDec,Low,Slower,Slower,0.580157228,0.580157228,1,6,6,FALSE,included
4,10372,Breath,6,lowSalienceDec,Low,Slower,Slower,0.543318751,0.543318751,1,6,6,FALSE,included
4,10372,Breath,7,lowSalienceDec,Low,NoChange,Slower,0.513354662,0,0,6,6,FALSE,included
4,10372,Breath,8,lowSalienceDec,Low,Slower,Slower,0.574190732,0.574190732,0,6,6,FALSE,included
4,10372,Breath,9,lowSalienceDec,Low,Slower,Slower,0.628169719,0.628169719,1,6,6,FALSE,included
4,10372,Breath,0,lowSalienceAcc,Low,NoChange,Faster,0.422912,0,0,3,6,FALSE,included
4,10372,Breath,1,lowSalienceAcc,Low,Faster,Faster,0.660005904,-0.660005904,1,6,6,FALSE,included
4,10372,Breath,2,lowSalienceAcc,Low,NoChange,Faster,0.581129105,0,0,6,6,FALSE,included
4,10372,Breath,3,lowSalienceAcc,Low,NoChange,Faster,0.735375071,0,0,6,6,FALSE,included
4,10372,Breath,4,lowSalienceAcc,Low,Faster,Faster,0.882435715,-0.882435715,1,6,6,FALSE,included
4,10372,Breath,5,lowSalienceAcc,Low,Faster,Faster,0.832030078,-0.832030078,1,6,6,FALSE,included
4,10372,Breath,6,lowSalienceAcc,Low,Faster,Faster,0.793624886,-0.793624886,1,6,6,FALSE,included
4,10372,Breath,7,lowSalienceAcc,Low,Faster,Faster,0.763493691,-0.763493691,1,6,6,FALSE,included
4,10372,Breath,8,lowSalienceAcc,Low,Faster,Faster,0.736317676,-0.736317676,1,6,6,FALSE,included
4,10372,Breath,9,lowSalienceAcc,Low,Faster,Faster,0.714740367,-0.714740367,1,6,6,FALSE,included
4,10372,Breath,0,highSalienceDec,High,Slower,Slower,0.422912,0.422912,1,6,6,FALSE,included
4,10372,Breath,1,highSalienceDec,High,Slower,Slower,0.290866253,0.290866253,1,6,6,FALSE,included
4,10372,Breath,2,highSalienceDec,High,Slower,Slower,0.194847948,0.194847948,1,6,6,FALSE,included
4,10372,Breath,3,highSalienceDec,High,Slower,Slower,0.115692875,0.115692875,0,6,6,FALSE,included
4,10372,Breath,4,highSalienceDec,High,Slower,Slower,0.254200718,0.254200718,1,6,6,FALSE,included
4,10372,Breath,5,highSalienceDec,High,Slower,Slower,0.205495959,0.205495959,1,5,6,FALSE,included
4,10372,Breath,6,highSalienceDec,High,Slower,Slower,0.16847008,0.16847008,0,6,6,FALSE,included
4,10372,Breath,7,highSalienceDec,High,Slower,Slower,0.236876035,0.236876035,1,6,6,FALSE,included
4,10372,Breath,8,highSalienceDec,High,Slower,Slower,0.208658445,0.208658445,0,6,6,FALSE,included
4,10372,Breath,9,highSalienceDec,High,Slower,Slower,0.264639721,0.264639721,1,6,6,FALSE,included
4,10372,Breath,0,highSalienceAcc,High,Faster,Faster,0.422912,-0.422912,1,6,6,FALSE,included
4,10372,Breath,1,highSalienceAcc,High,Faster,Faster,0.290866253,-0.290866253,1,6,6,FALSE,included
4,10372,Breath,2,highSalienceAcc,High,Faster,Faster,0.194847948,-0.194847948,1,6,6,FALSE,included
4,10372,Breath,3,highSalienceAcc,High,Faster,Faster,0.115692875,-0.115692875,1,6,6,FALSE,included
4,10372,Breath,4,highSalienceAcc,High,Faster,Faster,0.04255853,-0.04255853,0,6,6,FALSE,included
4,10372,Breath,5,highSalienceAcc,High,Faster,Faster,0.179695698,-0.179695698,1,6,6,FALSE,included
4,10372,Breath,6,highSalienceAcc,High,NoChange,Faster,0.138494169,0,0,6,6,FALSE,included
